1 hour left high bid 40 much ends noon today bid orig themed chillum riding holds onto feet ends friday 830 great day,1
1 hr left update ends noon cst high bid 140 much bid 1 post back posted 48 hr going phantom 3 1 horn 3 optic knobs wigwag body 10mm joint opening bid 50 free shipping 5 minute snipe rule effect outbid someone rage bud end noon 828 wednesday hope great day,1
1 powerful creative tools must take care like vital organ bodynurture shit kid good friend mine thru glass told much younger need train glass like athlete trains play sport sense train mind work infinite directions possibilities flex,0
1 powerful creative tools must take care like vital organ bodynurture shit kid good friend mine thru glass told much younger need train glass like athlete trains play sport sense train mind work infinite directions possibilities flex,0
100 dibs post get micro rig custom pick color combo throw opal horns leaf back 10 spots available 10 go today giveaway 3 micro rigs guys tag friends money go towards plane hotel class comment dibs dm get link color combos,1
10mm 3 chamber octopus recycler prototype guy completely uv reactive featuring cage work perc 4 way diffy octopus uptake killer compact function 6 inches tall made illuminati lucy atomic stardust adding octopus uptake creates 3rd chamber water bubble carried funnel unique function signed dated numbered serious bidders 21 please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 4500 shipping closes call going going twice style winner paypal ready thanks good luck,1
10mm 5 diffy micro octopus recycler little guy solid coma neoopal key lime standing 55 inches lots function packed 2 way diffy one input 3 3 ways uptake 2 way drain three chambers counting hollow disk back check whirlpool action function vid signed dated serious bidders 21only please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 3500 shipping closes call going going twice style winner paypal ready thanks good luck,1
10mm blue dream haterade shachioko hendy porter show two weeks today,0
10mm full body dragon recycler guy solid atomic stardust secret white neoopal accents reworked version atomic beautiful watery blue sparkle killer uv reaction really trying push boundaries combining form function one came really good counts featuring 2 hole diffy input 3 hole uptake smooth function check whirlpool action white opal eyes clutching white opal sphere signed dated serious bidders please thanks awesome pics rules new accounts us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 7000 shipping closes call going going twice style winner paypal venmo cash app zelle ready thanks good luck,1
10mm sandblasted wild berry blue satin octopus mini rig neo opal accents im super pleased color combo blasting adds element texture really adds appearance guy great function 2 hole diffy super thick 10mm fitting signed dated serious bidders 21only please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 4500 shipping closes call going going twice style winner paypal ready thanks good luck,1
10mm slide,0
12 hour auction star whitejet black functional octopus pendant auction rules starts 0 increments 10 tag person outbid add 10 shipping paypal apple pay ready auction ends 827 700 pst payment due immediately conclusion auction good luck,1
12mm slide bunch chongs old school bongs doobie chongv1 old man chong preop og chopsticks chong along nvs sig milli handful well placed magnifiers colors cause super hot ill putting auction later today thank much supporting art,1
14mm full sized dragon recycler guy solid pomegranate secret white neoopal standing 10 inches tall clutching 2 layered opal eye sandblasted oiled accent shaping killer function provided dual diffy 2 input 3 way uptake featuring opal eyes signed dated serious benders 21 please thanks awesome photos rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 7000 shipping closes call going going twice style winner paypal ready thanks good luck,1
