"0ld auction starting 100 heart eating monster dual uptake klein recycler 5 12ins 8 hole perk increments 10 please tag person bid money ready ends call normally 1 day wasting time get blocked buyer must paypalcashappvenmo ready 15 usa shipping international 25 others dont play cant pay good luck",1
ᗷᖇɩꮓᒪᗩᑎᗪ,0
"ꮇꭷꭷꮑꮥꮦꭷꮑꮛ ꭾꮛꮑꮄꮧꮑꮦ",0
"10000 glass giveaway artists x details 55 dabber 30mm bubble cap set made cfl potion crushed opal crushed opal black xxl encased opal inside bubble cap middle scoop dabber msrp set would 250 one lucky winner going win prize pack 10000 glass giveaway stay tuned information enter photos",0
"1000 follower giveaway rules must following account must age choosing winner follower list one week hit 1000 hop giving away free ass recylcer 10mm 3 hole perc sitting 45 good luck everyone happy day",0
"1000mg cbd tinctures total must mention post receive 25 positive drop product whiteyellow tag waterpipes 75off new 100 enail special w waterpipe exclusive deal red tag waterpipes 50off come get hooked pipeline2 waipahu best deals island 8086774700 open 109",0
"1000mg thc lean go exotic pop got plug",0
"100 blue dream right drop clear cap really thicker put bluegreen opal match think v3 v3 opal cap extra thick 25mm",0
"100 dibs found old rig matching cap figured throw steal",0
"100 dibs post get micro rig custom pick color combo throw opal horns leaf back 10 spots available 10 go today giveaway 3 micro rigs guys tag friends money go towards plane hotel class comment dibs dm get link color combos",1
"100 dollar dibs 10mm upcycler",0
"100 dollar increments ends anytime decide good luck fun three winners highest first choice second second choice welcomed go multiples ready ends others wait payment ready free us shipping15 international choice ready others wait things run smoothly conclusion timely payment required conclusion failure blocked entering future auctions giveaways everybody enjoy",1
"100 friday comment contest private accounts allowed winner gets 100 store credit go wild headies hideout prize redeemable instore online rules simple like post follow tag friend use hashtag one friend per post unlimited entries choose comment random monday night 72919 headiestv live winner take home prize many entries like fun enjoy headies us 6146008680 textcallfacetime questions",0
"100 friday comment contest private accounts allowed winner gets 100 store credit go wild headies hideout prize redeemable instore online rules simple like post follow tag friend use hashtag one friend per post unlimited entries choose comment random monday night 8519 headiestv live winner take home prize many entries like fun enjoy headies us 6146008680 textcallfacetime questions",0
"100 profits dontated mha non profit mental health awareness organization artist raf mata art production",0
"100 shipped available retail wholesale dm purchase",0
"100th post celebrating shit new straight look etching smoking terpy smooth tastes great",0
"100th post id like shout shops artists friends helped get glass collection accidentally left please comment",0
"10am two hours doors vendors showing establishing homes day booth 73 located mainstage big ass patches pins expo banner watch story details hope see soon safe travels",0
"10k giveaway getting much support love people honestly insane id like give back one hit 10000 followers randomly select one become friends stewart robinson hes cool guy gladly stash anything thanks ps may country hit 10k choose shortly",0
"10 left 6inch x 4inch x art glassart gloss canvas ended great picture epic pencil decided bring beauty slightly different way wall art hangs vertical horizontal art special thanks creating display snapping photo drop comment dig dm price 10 left limited amount 25 made numbered comes slap payments paypal shipped usps priority mail 23day shipping tracking number included",1
"10mm 2 hole shredder starts 50 increments whatever ends tuesday 61119 payment due multiple options comes signed dated matching cap nail included also sticker pack tshirt thank much help love support hard time going save",0
"10mm 3 chamber octopus recycler prototype guy completely uv reactive featuring cage work perc 4 way diffy octopus uptake killer compact function 6 inches tall made illuminati lucy atomic stardust adding octopus uptake creates 3rd chamber water bubble carried funnel unique function signed dated numbered serious bidders 21 please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 4500 shipping closes call going going twice style winner paypal ready thanks good luck",1
"10mm 45 octopus tube removable downstem triple passion portland gray stands 8 inches comes matching bubble cap",0
"10mm 5 diffy micro octopus recycler little guy solid coma neoopal key lime standing 55 inches lots function packed 2 way diffy one input 3 3 ways uptake 2 way drain three chambers counting hollow disk back check whirlpool action function vid signed dated serious bidders 21only please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 3500 shipping closes call going going twice style winner paypal ready thanks good luck",1
"10mm beakeroo gone loving home sold roos 18mm knockout slides still available",0
"10mm blue dream haterade shachioko hendy porter show two weeks today",0
"10mm candlestick phone rig available calldm info highley educated gavel sold separately",0
"10mm cherry red fire extinguisher available beautiful piece made cherry frit poured onto inside 50x5 tube opal coin gauge",0
"10mm daily driver klein nice wig way bottom laid back mouthpiece available calldm pricinginfo banger sold separately",0
"10mm dichro klein available rainbow dichro pink purple satin accents banger sold separately",0
"10mm dizzycup includes directional bubble cap tiny patrick toucan millie 80 shipped",0
"10mm full body dragon recycler guy solid atomic stardust secret white neoopal accents reworked version atomic beautiful watery blue sparkle killer uv reaction really trying push boundaries combining form function one came really good counts featuring 2 hole diffy input 3 hole uptake smooth function check whirlpool action white opal eyes clutching white opal sphere signed dated serious bidders please thanks awesome pics rules new accounts us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 7000 shipping closes call going going twice style winner paypal venmo cash app zelle ready thanks good luck",1
"10mm full size look tornado starts 0 10 incriments tag last bidder ends call 15 shipping us nonpayers blocked payment expected reasonable amount time b n 300 includes shipping",1
"10mm gold amethyst 23kt gold splatter tech travel shredder dm give home",0
"10mm honey bee rig dania beach fl hookah e cigarettes mods vapor ejuice pipes waterpipes tobacco accessories glass art",0
"10mm jammer available calldm info banger sold separately",0
"10mm joint rig sold",0
"10mm madden glass purple rainrain drop ball rig grabs gem right",0
"10mm mario banger hanger tube available calldm info banger sold separately",0
"10mm mastershake 50 shippedtoday carbcap included",0
"10mm mastershake includes directional bubblecap 60 shipped",0
"10mm mini rig set sunset slyme",0
"10mm minitube sale",0
"10mm mushroom fire flower rig dania beach fl hookah e cigarettes mods vapor ejuice pipes waterpipes tobacco accessories glass art",0
"10mm pickle rick rig 60 shipped",0
"10mm pocket rig uv wigwag bottom slyme thorn bucket 3 hole perc 40 shipped",0
"10mm pomegranate yellow octopus recycler mini rig guy solid color richest light transmission yellow compliments red perfectly guy solid recycling function killer whirlpool action signed dated serious bidders 21 please thanks killer pics us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 7000 shipping closes call going going twice style winner paypal ready thanks good luck",1
"10mm receptacle starts 20w10 increments free shipping ppvenmocashapp ends tonight jabrony free zone",1
"10 mm red elvis pastel potion smallest piece style made sits roughly 6inches tall sold thanks",0
"10mm refined klein available calldm info banger sold separately",0
"10mm rig 50 shipped mr crab millie bead carbcap included 3 hole perc smooth hitter one love dizzy",0
"10mm rig available",0
"10mm sandblasted wild berry blue satin octopus mini rig neo opal accents im super pleased color combo blasting adds element texture really adds appearance guy great function 2 hole diffy super thick 10mm fitting signed dated serious bidders 21only please thanks rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 4500 shipping closes call going going twice style winner paypal ready thanks good luck",1
"10mm slug rig coloured diffydownstem sold",0
"10 mm space tube sold",0
"10mm teapot matching bubble cap handle filled dicro fume thats banger showing last photo always appreciate support kind words",0
"10mm teapot rig gold ruby always pops especially white blue encalmo sections bottom guy also dichro marble millie side comes matching bubble message us info",0
"10 mm version needles funnels drain also eerily long always take look story see whats coming next starts 0 10 incriments tag last bidder ends call 15 shipping us nonpayers blocked payment expected reasonable amount time b n 850 includes shipping",1
"10 new caps grabs website link bio dm see anything like instagram cut photos full pictures website thanks looking",0
"10 price reduction 30 shipped front door handmade handspun oregon",0
"10 rainbow recycler paired thermal banger medicali bubble cap open 6pm today",0
"10 sandblasted rainbow recycler golden crown banger carb cap",0
"10 stock 50 eur plus variable shipping depens location flask condenser sold",0
"10 store wide glass quartz borosilicate silicone electronics",0
"10 travel tool kit w blacklight lanyard first dibs snag beauty 25 free shipping us 12 international artist",0
"110 created talented aka 10mm mini heater feel horny 110",0
"110 takes 4 pendants",0
"1 1 closed mouth pink slyme rig artist ohio super happy rare piece collection made around 2016 2017 course drop best live rosin beautiful piece art",0
"11 collab wood torch custom switch side panel sold",0
"11 collab x torch switch side panel uv stitching sold",0
"11 fumed pocket prism aka wookcrystal snagged photo today spending little time clearing head letting mesmerized endless possibilities held within energy possessed light spectrum short time possession little helped think understand much properties nature still sense great deal wisdom magic stored within wonderous silicate creation thanks affording opportunity tap secrets within device",0
"11 handpainted cut dab mat",0
"1 1 hand painted gt8000 blazer removable koozie uv green space tech evil rick eye sold",0
"11 piece fluorite flat balochistan pakistan available 750 free shipping us total weight 3kg dm",0
"1 1 someone special",0
"11x14 blue dude rolling tray 60",0
"125 last chance 14mm dab flower rig removable diffuser simpsons millies top bottom dont sell time ill keep",0
"125 shipped amazing artist made unreal sexy little camper great dab flower banger slide flower comes steal 125",0
"1 2 bubblecaps featuring encased opal weve got ready ship",0
"12 floating recycler collab dm snag",0
"12 hour auction doughnut shovel dabber 12 hour auction today done carolina blue white little g sig little bit color burnout sig figured set deal auction rules auction rules 12 hour auction start first bid starting bid 10 increments 1 shipping pp fees free 10 minute snipe rule bid happy payments must sent immediately auction bidders blocked buyer backs",1
"12 hour auction star whitejet black functional octopus pendant auction rules starts 0 increments 10 tag person outbid add 10 shipping paypal apple pay ready auction ends 827 700 pst payment due immediately conclusion auction good luck",1
"12 hour rig auction today great little travel 10mm rig features 3 hole diffy orange twist mib neck wrap caramel unobtainium happy 710 auction rules 12 hour auction start first bid starting bid 30 increments 1 shipping 10 pp fees free 10 minute snipe rule bid happy payments must sent immediately auction bidders blocked buyer backs",1
"1 2 made artists x",0
"12mm ashcatcher old school bong sold cold thank supporting art",0
"12mm fancy af slide bunch chongs old school bongs thank much supporting art",0
"12mm slide bunch chongs old school bongs doobie chongv1 old man chong preop og chopsticks chong along nvs sig milli handful well placed magnifiers colors cause super hot ill putting auction later today thank much supporting art",0
"12oz faded honey cup made artist",0
"12x12 pink gold tray 55",0
"12x24 original painting looking good home",0
"1 2 x check killer deals oneofakind artwork",0
"1 3 pieces highly anticipated drop one made lava poppy get em hot",0
"140 away repost 1k giveaway giving away 30mm bubble cap right picture rules entry simple 1 following 2 like post 3 unlimited entries 1 person per entry tag many friends want winner announced 1k followers goodluck",0
"1410mm 2 hole removable dowstem fully worked fire ice jailhouse tube grabs 450 shipped usa payment plans always option dm scoop",0
"1410mm removable downstem fully worked blueberry jailhouse minitube set come matching snapper bowl matching bubble cap best worlds shipped pelican 450 shipped usa payment plans always option dm scoop",0
"1 4 featuring hand pulled striking color base horn one available 30 dollars plus shipping",0
"14mm 1999 quartz 1099 open 11am8pm",0
"14mm 1 hole slide matching bubble cap made lined tubing crushed opal",0
"14mm banger hanger available call dm pricingavailability banger sold separately",0
"14mm banger hanger sculpted flower opal encasement",0
"14mm banger hanger w 3 hole fixed perc purple lollypop absenthe orange elvis looking good home letting go deal including cap thanks looking dm details",0
"14mm birch tube matching bubble cap piece available currently equipped quartz grail please dm email interested purchasing",0
"14mm blue dream raindrop sale",0
"14mm bubblecap available",0
"14mm bubblecap sold",0
"14mm bubble slide bowl link bio",0
"14mm cfl sunset slyme 4 hole slide available hit dm",0
"14mm chugfucker available made purple sable absinthe silver aqua stands 8 tall 200 shipped call dibs message feel free request additional pics video boob",1
"14mm coma",0
"14mm crushed opal red double uptake fab cycler got fully worked joint ton crushed opal wig wags two opals payment plans always option dm scoop",0
"14mm cup carb cap included 60 shipped glowtippedmounted downstem 3 hole perced one love family dizzy",0
"14mm devil skull slide blue silver fuming 35 including fees shipping",0
"14mm dichro bubbler honeycomb dichro many encalmos 3 dichro twist marbles 14mm fitting bowl snug bug rug available dm thank",0
"14mm fade clear opas dave strobel mixed cluster millie",0
"14mm flat top opaque 45 90 degree quartz bangers available website save cash meds stop spending 40 50 100 cheap bangers slap logo geewest quality bangers available affordable price satisfaction guaranteed 1999 link bio hit dm question big restock 10mm coming soon",0
"14mm full sized dragon recycler guy solid pomegranate secret white neoopal standing 10 inches tall clutching 2 layered opal eye sandblasted oiled accent shaping killer function provided dual diffy 2 input 3 way uptake featuring opal eyes signed dated serious benders 21 please thanks awesome photos rules us canada please must 21 valid id participate please place bid replying bid comment tag person outbid thanks 5000 minimum bid increments reserve winner add 7000 shipping closes call going going twice style winner paypal ready thanks good luck",1
"14mm full size extra large catch starts 0 10 incriments tag last bidder ends call 15 shipping us nonpayers blocked payment expected reasonable amount time b n 300 includes shipping",1
"14mm joint grabs thanks looking",0
"14mm mai tai chugfucker available stands 875 tall 2 hole chugfucker diffy 175 shipped call dibs message feel free request pics videos boob",1
"14mm male 10mm female available hit dm",0
"14mm mini rig matching bubble cap sold",0
"14mm mini tube available moment",0
"14mm opas dichro martini grabs",0
"14mm parralax grabs well hardly used",0
"14mm pocket recycler sold thank enjoy",0
"14mm rainbow jet 65 sold",0
